filename,property_result,frame_sizes,total_time,k,solver,max_memory(MB),execution_time(s),cpu_time(s),exit_code,timed_out,variant
FMCAD08/Int/memory1/DRAGON_14_e7_3162.lus,Unsafe,15 9,0.703,2,440,56.64,1.15,0.76,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_10.lus,Safe,2,0.063,2,39,44.74,0.53,0.09,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_9.lus,Safe,1,0.048,2,27,45.74,0.52,0.08,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_1b_e1_1139_e2_2893.lus,Safe,1,0.045,2,22,43.77,0.52,0.08,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_all2_e7_5406_e1_6690.lus,Unsafe,,0.028,0,2,68.62,0.52,0.10,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_9.lus,Safe,1,0.060,2,25,34.65,0.62,0.11,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_rt_e1_913.lus,Unsafe,0,0.064,1,20,45.88,0.52,0.10,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_rt.lus,Safe,1,0.053,2,27,46.50,0.52,0.08,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_1_e1_1092_e3_389.lus,Unsafe,0,0.055,1,15,46.86,0.52,0.09,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_1b_e3_671_e6_1974.lus,Safe,1,0.056,2,22,32.06,0.52,0.11,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_all_e3_4821_e1_1318.lus,Safe,5,0.180,2,84,50.80,0.73,0.23,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_rt_e1_913_e1_1993.lus,Unsafe,0,0.065,1,20,43.88,0.52,0.10,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_3_e1_4783_e2_158.lus,Safe,1,0.070,2,27,42.54,0.52,0.12,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_11.lus,Timeout,,,,,,,,,true,desc_l2l1
FMCAD08/Int/memory1/DRAGON_5_e7_2017.lus,Unsafe,2,0.142,1,42,47.76,0.63,0.20,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_3_e1_4783_e7_4070.lus,Unsafe,,0.025,0,2,21.43,0.52,0.08,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_1_e1_14612_e2_2653_e7_4370.lus,Safe,2,0.098,2,43,56.04,0.63,0.15,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_14_e1_5710.lus,Timeout,,,,,,,,,true,desc_l2l1
FMCAD08/Int/memory1/DRAGON_all_e3_4821_e2_1089.lus,Safe,5,0.184,2,88,56.77,0.73,0.24,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_a3_e1_3233_e1_3123.lus,Unsafe,0,0.063,1,22,43.92,0.53,0.10,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_4_e7_2329_e7_3856.lus,Unsafe,2,0.138,1,40,47.98,0.64,0.19,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_all_e1_1207_e1_1201.lus,Unsafe,4,0.142,1,72,47.33,0.62,0.19,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_4_e2_2799.lus,Safe,23 18 10 5,3.178,5,2802,58.72,3.63,3.19,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_8.lus,Safe,1,0.046,2,26,45.49,0.52,0.08,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_all_e3_1600_e1_667.lus,Unsafe,2,0.099,1,41,46.17,0.52,0.13,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_10_e2_2785_e3_1744.lus,Safe,1,0.062,2,26,55.26,0.53,0.11,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_5_e7_2017_e7_2326.lus,Unsafe,0,0.090,1,24,47.93,0.64,0.17,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_2_e7_1826_e8_126.lus,Safe,11 9 5,0.518,4,605,49.80,1.05,0.55,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_a3.lus,Safe,5,0.129,2,89,47.58,0.62,0.16,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_12_e2_1618_e1_6030.lus,Safe,24 19 17 11 6,4.596,6,3645,60.54,5.08,4.60,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_12_e2_1618.lus,Safe,10 8 7 4,1.188,5,1006,54.89,1.66,1.21,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_7_e2_2872_e3_2640.lus,Safe,3,0.118,2,58,54.77,0.64,0.17,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_9_e7_1843_e2_1145.lus,Safe,2,0.093,2,41,35.00,0.62,0.14,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_8_e7_3752.lus,Safe,11 6,0.462,3,394,51.17,0.94,0.50,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_12_e2_1618_e3_2012.lus,Safe,3 1 0,1.022,4,870,55.42,1.57,1.05,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_14_e7_3162_e7_3528.lus,Unsafe,18 11,0.853,2,524,50.14,1.37,0.92,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_11_e2_5396_e3_282.lus,Timeout,,,,,,,,,true,desc_l2l1
FMCAD08/Int/memory1/DRAGON_1.lus,Safe,2,0.086,2,43,42.42,0.52,0.14,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_8_e3_786_e7_4541.lus,Safe,11 10 7 4,0.938,5,808,55.14,1.45,0.97,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_5_e7_2017_e2_664.lus,Unsafe,2,0.146,1,42,48.01,0.62,0.20,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_10_e7_919_e2_3192.lus,Safe,1,0.045,2,25,45.50,0.52,0.07,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_1b_e3_671_e1_725.lus,Unsafe,0,0.042,1,9,34.76,0.62,0.09,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_8_e2_1711.lus,Safe,1,0.045,2,24,45.98,0.52,0.07,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_2_e2_4481.lus,Safe,1,0.062,2,22,31.79,0.52,0.12,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_11_e3_382_e1_505.lus,Timeout,,,,,,,,,true,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_1_e1_1092_e1_1486.lus,Unsafe,0,0.053,1,15,46.39,0.53,0.10,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_all_e1_4037.lus,Safe,4,0.158,2,71,48.20,0.63,0.21,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_rt_e1_913_e7_1403.lus,Unsafe,,0.019,0,2,45.62,0.52,0.06,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_3_e3_5422_e1_2288.lus,Safe,1,0.071,2,27,43.07,0.52,0.14,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_11_e2_1678_e1_3565.lus,Timeout,,,,,,,,,true,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_1b_e2_3049_e3_2697.lus,Unsafe,0,0.043,1,9,46.86,0.52,0.08,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_1b_e3_671_e2_2131.lus,Unsafe,0,0.053,1,17,34.53,0.62,0.10,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_a3_e1_3233_e7_906.lus,Unsafe,,0.020,0,2,44.42,0.54,0.06,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_rt_e2_3460_e2_2670.lus,Unsafe,0,0.062,1,22,45.29,0.53,0.11,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_all_e1_4022_e2_267.lus,Safe,5,0.184,2,88,54.03,0.75,0.24,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_a3_e2_2086_e7_2614.lus,Unsafe,,0.020,0,2,31.64,0.54,0.07,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e2_5774.lus,Timeout,,,,,,,,,true,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_3_e2_2236_e7_3681.lus,Safe,2,0.066,2,41,45.88,0.54,0.10,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_2_e7_25_e3_829.lus,Unsafe,,0.023,0,2,49.55,0.52,0.09,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_4.lus,Safe,1,0.065,2,27,46.71,0.55,0.11,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_1_e1_1092_e2_1853.lus,Safe,1,0.043,2,20,44.23,0.52,0.09,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_4_e3_3511_e1_2375.lus,Unsafe,20 9,1.689,2,1272,53.55,2.19,1.71,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_2_e7_25_e1_154.lus,Unsafe,,0.023,0,2,53.02,0.53,0.09,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_1_e1_14612_e1_268_e7_501.lus,Safe,2,0.098,2,43,42.38,0.52,0.15,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_all.lus,Safe,5,0.212,2,90,58.53,0.73,0.26,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_1b_e3_671.lus,Unsafe,0,0.042,1,9,44.61,0.52,0.08,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_all_e3_1600_e5_84.lus,Unsafe,0,0.059,1,17,46.16,0.53,0.10,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_rt_e1_913_e2_3353.lus,Safe,1,0.053,2,27,45.76,0.53,0.08,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_a3_e2_2952.lus,Safe,4,0.109,2,73,44.18,0.64,0.15,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_1_e1_3184_e7_1888.lus,Safe,1,0.063,2,25,49.54,0.53,0.12,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_1a_e2_284_e3_3091.lus,Timeout,,,,,,,,,true,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_7.lus,Timeout,67 57 53 49 48 44 33 26 22 19 17,220.949,11,47063,233.14,302.25,1.25,1,true,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_all_e3_3496.lus,Unsafe,1,0.079,1,27,45.78,0.52,0.12,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_14_e3_1259_e1_5798.lus,Timeout,,,,,,,,,true,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_1b_e7_2574.lus,Unsafe,,0.018,0,2,20.97,0.54,0.07,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_5_e2_2884_e3_1882.lus,Safe,1,0.046,2,25,46.87,0.56,0.08,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_3.lus,Safe,1,0.069,2,27,36.91,0.53,0.14,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_11_e3_2076_e1_1270.lus,Timeout,,,,,,,,,true,desc_l2l1
FMCAD08/Int/memory1/DRAGON_4_e2_2799_e1_1303.lus,Safe,45 40 29 11,5.034,5,4184,60.32,5.49,5.04,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_1_e3_11891_e7_4569_e4_4881.lus,Safe,1,0.063,2,25,52.91,0.52,0.11,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_14.lus,Timeout,,,,,,,,,true,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_3_e2_2236_e2_1058.lus,Safe,2,0.062,2,41,46.39,0.52,0.09,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_5_e2_2884_e7_3594.lus,Safe,1,0.048,2,25,32.76,0.52,0.08,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_2_e2_3183_e2_3580.lus,Safe,1,0.062,2,22,42.38,0.52,0.11,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_13_e7_2336_e7_685.lus,Unsafe,,0.024,0,2,31.73,0.53,0.09,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_2_e7_25.lus,Unsafe,,0.023,0,2,51.68,0.54,0.09,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_11_e1_2450_e7_5791.lus,Unsafe,,0.024,0,2,53.77,0.52,0.09,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_4_e3_3511_e2_1923.lus,Safe,3 2,0.121,3,101,47.71,0.64,0.15,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_2_e3_151_e3_1540.lus,Unsafe,0,0.063,1,22,43.31,0.53,0.11,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_5.lus,Timeout,,,,,,,,,true,desc_l2l1
FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e4_3719.lus,Timeout,,,,,,,,,true,desc_l2l1
FMCAD08/Int/memory1/DRAGON_all2_e8_4626.lus,Unsafe,,0.028,0,2,57.16,0.53,0.11,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_1b_e7_3191_e1_1303.lus,Unsafe,,0.020,0,2,33.98,0.52,0.06,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_1b.lus,Safe,1,0.047,2,22,46.97,0.53,0.08,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_2.lus,Safe,1,0.063,2,22,35.09,0.63,0.12,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_all2_e7_5406.lus,Unsafe,,0.028,0,2,21.56,0.52,0.10,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_a3_e3_314_e4_897.lus,Unsafe,13 6,1.028,2,767,50.79,1.56,1.06,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_all_e2_3678.lus,Unsafe,3,0.118,1,56,47.54,0.62,0.15,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_4_e2_2799_e2_2251.lus,Safe,21 15 10 9 5,3.534,6,3101,58.92,4.04,3.57,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_6.lus,Safe,10 8 5,0.444,4,516,48.62,0.93,0.46,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_all.lus,Safe,1 0,0.229,3,175,48.61,0.73,0.25,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_9_e7_1843.lus,Safe,2,0.106,2,39,47.96,0.63,0.18,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_8.lus,Safe,14 13 7 4,0.964,5,818,50.62,1.45,0.99,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_10_e7_3861_e2_1020.lus,Unsafe,,0.023,0,2,21.51,0.52,0.08,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_6_e2_3302.lus,Safe,11 8 5,0.523,4,596,48.77,0.95,0.55,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_3_e1_4783_e1_3755.lus,Safe,1,0.066,2,25,57.62,0.52,0.12,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_all_e2_2924_e2_1767.lus,Unsafe,3,0.121,1,58,46.17,0.64,0.17,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_all_e7_4065.lus,Unsafe,,0.024,0,2,58.94,0.53,0.09,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_1a_e2_284_e7_998.lus,Unsafe,7 4,0.271,2,218,47.74,0.74,0.31,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_10_e3_3429.lus,Safe,1,0.063,2,24,19.52,0.52,0.11,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_1b_e7_3191_e2_1864.lus,Unsafe,,0.020,0,2,34.12,0.52,0.06,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_13_e3_1418_e3_2761.lus,Safe,27 22 18 12 10 9 8 7 6 5 4 3 2 1 0,139.527,16,42316,164.54,139.95,138.44,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_10_e1_3587_e3_2749.lus,Safe,2,0.088,2,39,35.36,0.53,0.14,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_a3_e1_3233_e2_2392.lus,Safe,5,0.169,2,89,47.18,0.63,0.20,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_10_e3_144_e7_523.lus,Unsafe,,0.023,0,2,21.40,0.52,0.08,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_14_e3_5120.lus,Timeout,,,,,,,,,true,desc_l2l1
FMCAD08/Int/memory1/DRAGON_6.lus,Safe,1,0.063,2,25,42.86,0.52,0.11,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_1b_e7_3191_e7_2146.lus,Unsafe,,0.020,0,2,34.23,0.52,0.06,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_3_e1_2217_e3_1200.lus,Safe,17 14 8,0.743,4,839,49.99,1.26,0.76,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_rt_e2_3460_e7_471.lus,Unsafe,,0.019,0,2,32.00,0.52,0.06,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_11_e1_2450_e3_2330.lus,Timeout,,,,,,,,,true,desc_l2l1
FMCAD08/Int/memory1/DRAGON_5.lus,Safe,12 8 4,0.638,4,563,50.45,1.15,0.67,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_8_e2_1711_e2_2673.lus,Safe,1,0.046,2,24,45.84,0.53,0.08,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_all2.lus,Timeout,,,,,,,,,true,desc_l2l1
FMCAD08/Int/memory1/DRAGON_11_e3_382_e4_4421.lus,Timeout,,,,,,,,,true,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_all_e1_3406.lus,Unsafe,2,0.098,1,42,46.20,0.53,0.14,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_6_e7_5046_e7_3623.lus,Safe,1,0.060,2,25,43.08,0.52,0.11,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_1b_e1_1139_e1_1565.lus,Unsafe,0,0.061,1,9,31.73,0.53,0.11,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_1a_e2_284_e2_2755.lus,Timeout,,,,,,,,,true,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_a3_e2_2086_e1_3235.lus,Safe,4,0.109,2,71,46.64,0.52,0.14,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_rt_e2_3460_e3_1333.lus,Unsafe,0,0.043,1,9,44.38,0.55,0.09,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_all_e3_5957.lus,Safe,5,0.182,2,86,47.94,0.74,0.24,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_2_e2_3183_e1_2644.lus,Safe,1,0.063,2,22,57.31,0.52,0.11,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_12.lus,Safe,23 19 16 11 6,3.932,6,3241,59.02,4.47,3.94,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_all2_e7_5406_e2_3084.lus,Unsafe,,0.029,0,2,53.62,0.52,0.10,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_9_e7_1843_e1_5434.lus,Safe,2,0.093,2,41,42.50,0.53,0.14,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_3_e2_2236.lus,Safe,1,0.045,2,25,45.73,0.52,0.07,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_14_e7_3162_e2_753.lus,Unsafe,20 12,0.795,2,520,50.51,1.35,0.83,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_4_e3_4133.lus,Safe,15 10 8 6,2.529,5,2403,56.96,3.00,2.53,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_11_e1_2450_e1_5887.lus,Timeout,,,,,,,,,true,desc_l2l1
FMCAD08/Int/memory1/DRAGON_14_e2_3606.lus,Timeout,,,,,,,,,true,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_a3_e1_3233_e3_2970.lus,Safe,4,0.108,2,73,47.22,0.62,0.14,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_a3_e3_314_e2_2812.lus,Safe,4,0.142,2,73,47.37,0.63,0.17,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_all_e3_4821_e5_1536.lus,Safe,4,0.163,2,71,48.17,0.64,0.22,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_4.lus,Timeout,,,,,,,,,true,desc_l2l1
FMCAD08/Int/memory1/DRAGON_11.lus,Timeout,,,,,,,,,true,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_all_e1_1207_e2_3220.lus,Safe,1 0,0.222,3,177,48.92,0.73,0.25,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_4_e2_325.lus,Timeout,,,,,,,,,true,desc_l2l1
FMCAD08/Int/memory1/DRAGON_8_e2_3896_e3_3125.lus,Safe,17 16 7 4,1.379,5,1083,52.56,1.88,1.41,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_3_e7_4884.lus,Unsafe,,0.023,0,2,33.54,0.55,0.11,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_1b_e1_1139_e3_1839.lus,Unsafe,0,0.055,1,17,21.30,0.52,0.10,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_4_e3_3511_e3_422.lus,Safe,3 2,0.122,3,105,46.88,0.63,0.15,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_8_e2_1711_e1_1489.lus,Safe,1,0.085,2,24,43.59,0.53,0.11,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_all_e1_4022_e7_2886.lus,Unsafe,,0.025,0,2,58.90,0.52,0.08,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_all_e3_1600_e4_2415.lus,Unsafe,1,0.083,1,31,46.07,0.52,0.12,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_5.lus,Safe,2,0.062,2,41,19.50,0.54,0.11,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_1.lus,Safe,1,0.044,2,20,46.36,0.53,0.08,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_4_e3_3511_e7_3568.lus,Unsafe,,0.019,0,2,45.52,0.53,0.06,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_5_e2_2229.lus,Safe,1,0.046,2,25,45.87,0.54,0.09,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e5_3642.lus,Timeout,,,,,,,,,true,desc_l2l1
FMCAD08/Int/memory1/DRAGON_5_e2_3018_e2_936.lus,Safe,10 8 4,0.503,4,416,53.92,1.05,0.54,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_2.lus,Safe,11 9 5,0.524,4,605,48.80,0.93,0.54,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_all_e1_1207_e3_1928.lus,Unsafe,1,0.076,1,27,31.88,0.53,0.12,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_all_e1_1207_e7_156.lus,Unsafe,,0.038,0,2,35.18,0.54,0.11,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_9_e7_1843_e3_5316.lus,Safe,1,0.104,2,25,44.28,0.62,0.15,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_4_e3_3511_e5_3248.lus,Safe,3 2,0.120,3,101,47.39,0.63,0.15,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_1_e1_1092_e7_1119.lus,Unsafe,,0.019,0,2,45.61,0.53,0.07,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_a3_e2_2086_e2_2689.lus,Safe,4,0.108,2,73,47.30,0.64,0.15,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_14_e7_3162_e1_3998.lus,Unsafe,8 3,0.495,2,269,51.16,0.96,0.57,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_12_e2_1618_e2_138.lus,Safe,15 10 7 3,2.503,5,2069,57.43,3.01,2.52,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_12_e1_4640_e7_128.lus,Unsafe,,0.024,0,2,21.55,0.53,0.08,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_all2_e8_5504_e7_579.lus,Unsafe,,0.028,0,2,57.76,0.54,0.10,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_5_e1_1835.lus,Safe,11 8 4,0.593,4,513,53.42,1.05,0.63,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_u1_e7_3318.lus,Unsafe,0,0.057,1,15,45.73,0.52,0.10,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_13_e7_2336.lus,Unsafe,,0.023,0,2,49.14,0.54,0.09,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_11_e1_2450_e2_1483.lus,Timeout,,,,,,,,,true,desc_l2l1
FMCAD08/Int/memory1/DRAGON_5_e7_2017_e3_1763.lus,Unsafe,3,0.177,1,60,49.27,0.63,0.23,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_12_e2_1618_e7_4732.lus,Unsafe,,0.024,0,2,30.51,0.54,0.09,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_rt_e1_913_e3_2128.lus,Unsafe,0,0.062,1,22,46.25,0.52,0.10,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_4_e3_3511.lus,Safe,2,0.075,2,44,46.64,0.52,0.10,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_2_e2_3183_e3_5972.lus,Safe,1,0.063,2,22,43.13,0.52,0.11,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_11_e1_2450.lus,Timeout,,,,,,,,,true,desc_l2l1
FMCAD08/Int/memory1/DRAGON_4_e7_2329_e3_4574.lus,Unsafe,0,0.063,1,9,42.37,0.53,0.12,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_rt_e2_3460_e1_1455.lus,Safe,1,0.051,2,27,44.50,0.54,0.09,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_4_e2_2799_e7_2499.lus,Unsafe,4,0.206,1,70,48.38,0.73,0.28,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_13.lus,Safe,11 6 2 1 0,9.599,6,6594,72.25,10.05,9.53,0,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_1b_e3_671_e4_147.lus,Unsafe,0,0.041,1,9,45.98,0.52,0.08,40,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_13_e7_2336_e2_1255.lus,Unsafe,,0.024,0,2,42.89,0.54,0.08,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_luke_rt_e2_3460.lus,Unsafe,0,0.061,1,22,45.76,0.53,0.11,40,false,desc_l2l1
FMCAD08/Int/memory1/FIREFLY_9_e7_170_e3_3647.lus,Safe,1,0.083,2,27,42.25,0.53,0.12,0,false,desc_l2l1
FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e8_5861.lus,Unsafe,,0.027,0,2,28.01,0.53,0.15,40,false,desc_l2l1
